"","ID","dataset_id","country","site","longitude","latitude","on_farm","variety","nut_response_eval","yield","N_fertilizer","N_splits","P_fertilizer","K_fertilizer","year","planting_date","harvest_date","dif","source","N100","P100","K100","blup_NGA","Ywp","N_base_supply","P_base_supply","K_base_supply","pyear","totalRF"
"3483","7.4677-11.6275","NGA15 TAMASA data is not open source","Nigeria","Bakori",7.4677,11.6275,TRUE,"","NK",1442,100,NA,0,30,"2015",2015-05-01,2015-08-29,120,"TAMASA-NGA",1,0,0.3,2157.76102331066,10360,32.2000007629395,3.90000009536743,157.100006103516,2015,649.173545598984
"3484","7.4677-11.6275","NGA15 TAMASA data is not open source","Nigeria","Bakori",7.4677,11.6275,TRUE,"","NK",2800,100,NA,0,30,"2015",2015-05-01,2015-08-29,120,"TAMASA-NGA",1,0,0.3,2157.76102331066,10360,32.2000007629395,3.90000009536743,157.100006103516,2015,649.173545598984
"3485","7.4677-11.6275","NGA15 TAMASA data is not open source","Nigeria","Bakori",7.4677,11.6275,TRUE,"","Control",1040,0,NA,0,0,"2015",2015-05-01,2015-08-29,120,"TAMASA-NGA",0,0,0,1016.50081354115,10360,32.2000007629395,3.90000009536743,157.100006103516,2015,649.173545598984
"3486","7.4677-11.6275","NGA15 TAMASA data is not open source","Nigeria","Bakori",7.4677,11.6275,TRUE,"","NP",3510,100,NA,30,0,"2015",2015-05-01,2015-08-29,120,"TAMASA-NGA",1,0.3,0,3208.34598408105,10360,32.2000007629395,3.90000009536743,157.100006103516,2015,649.173545598984
"3487","7.4677-11.6275","NGA15 TAMASA data is not open source","Nigeria","Bakori",7.4677,11.6275,TRUE,"","Control",763,0,NA,0,0,"2015",2015-05-01,2015-08-29,120,"TAMASA-NGA",0,0,0,1016.50081354115,10360,32.2000007629395,3.90000009536743,157.100006103516,2015,649.173545598984
"3488","7.4677-11.6275","NGA15 TAMASA data is not open source","Nigeria","Bakori",7.4677,11.6275,TRUE,"","NPK",2096,100,NA,30,30,"2015",2015-05-01,2015-08-29,120,"TAMASA-NGA",1,0.3,0.3,3193.90074327294,10360,32.2000007629395,3.90000009536743,157.100006103516,2015,649.173545598984
"3489","7.4677-11.6275","NGA15 TAMASA data is not open source","Nigeria","Bakori",7.4677,11.6275,TRUE,"","NPK",4127,100,NA,30,30,"2015",2015-05-01,2015-08-29,120,"TAMASA-NGA",1,0.3,0.3,3193.90074327294,10360,32.2000007629395,3.90000009536743,157.100006103516,2015,649.173545598984
"3490","7.4677-11.6275","NGA15 TAMASA data is not open source","Nigeria","Bakori",7.4677,11.6275,TRUE,"","PK",1612,0,NA,30,30,"2015",2015-05-01,2015-08-29,120,"TAMASA-NGA",0,0.3,0.3,1834.06835647028,10360,32.2000007629395,3.90000009536743,157.100006103516,2015,649.173545598984
"3491","7.48-9.07","doi_10.25502_20180925_1906_BB","Nigeria",NA,7.48,9.07,FALSE,"TZE-W Pop Co S6 Inb 1-2-4","NPK",3283.27272727273,120,2,60,60,"2008",2008-05-01,2008-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,3325.13759592744,9209,62.7999992370605,13.6999998092651,56.4000015258789,2008,841.885608911514
"3492","7.5-12.46","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.5,12.46,FALSE,"Acr. 91 Suwan 1-SR C1","NPK",1942.85714285714,120,2,60,60,"2014",2014-05-01,2014-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,2464.26194059297,10090,30.2000007629395,4.30000019073486,108.699996948242,2014,528.532192468643
"3493","7.5-12.46","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.5,12.46,FALSE,"Acr. 91 Suwan 1-SR C1","NPK",1942.85714285714,120,2,60,60,"2014",2014-05-01,2014-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,2464.26194059297,10090,30.2000007629395,4.30000019073486,108.699996948242,2015,509.671701848507
"3494","7.543636465-9.525409752","doi_10.25502_pakr-y904_d","Nigeria","",7.543636465,9.525409752,TRUE,"Sammaz 15","Control",1265,0,NA,0,0,"2017",2017-06-01,2017-11-01,153,"Carob",0,0,0,1192.17194482822,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1170.76266717911
"3495","7.543636465-9.525409752","doi_10.25502_pakr-y904_d","Nigeria","",7.543636465,9.525409752,TRUE,"Sammaz 15","NPK",2065,15,NA,7,12,"2017",2017-06-01,2017-11-01,153,"Carob",0.15,0.07,0.12,2248.26329046033,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1170.76266717911
"3496","7.543636465-9.525409752","doi_10.25502_pakr-y904_d","Nigeria","",7.543636465,9.525409752,TRUE,"Sammaz 15","NPK",2193,11,NA,9,18,"2017",2017-06-01,2017-11-01,153,"Carob",0.11,0.09,0.18,2429.70751356857,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1170.76266717911
"3497","7.543636465-9.525409752","doi_10.25502_pakr-y904_d","Nigeria","",7.543636465,9.525409752,TRUE,"Sammaz 15","NP",2315,14,NA,14,0,"2017",2017-06-01,2017-11-01,153,"Carob",0.14,0.14,0,2325.25851020865,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1170.76266717911
"3498","7.547441478-9.524223947","doi_10.25502_pakr-y904_d","Nigeria","",7.547441478,9.524223947,TRUE,"Sammaz 15","Control",1854,0,NA,0,0,"2017",2017-06-01,2017-11-01,153,"Carob",0,0,0,1430.94051871975,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1170.76266717911
"3499","7.547441478-9.524223947","doi_10.25502_pakr-y904_d","Nigeria","",7.547441478,9.524223947,TRUE,"Sammaz 15","NPK",2388,15,NA,7,12,"2017",2017-06-01,2017-11-01,153,"Carob",0.15,0.07,0.12,2571.04910250291,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1170.76266717911
"3500","7.547441478-9.524223947","doi_10.25502_pakr-y904_d","Nigeria","",7.547441478,9.524223947,TRUE,"Sammaz 15","NPK",2399,11,NA,9,18,"2017",2017-06-01,2017-11-01,153,"Carob",0.11,0.09,0.18,2764.74098099201,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1170.76266717911
"3501","7.547441478-9.524223947","doi_10.25502_pakr-y904_d","Nigeria","",7.547441478,9.524223947,TRUE,"Sammaz 15","NP",2658,14,NA,14,0,"2017",2017-06-01,2017-11-01,153,"Carob",0.14,0.14,0,2652.68424226789,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1170.76266717911
"3502","7.555774591-9.521775592","doi_10.25502_pakr-y904_d","Nigeria","",7.555774591,9.521775592,TRUE,"Sammaz 15","Control",3215,0,NA,0,0,"2017",2017-06-01,2017-11-01,153,"Carob",0,0,0,2867.71677891729,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1175.77864146233
"3503","7.555774591-9.521775592","doi_10.25502_pakr-y904_d","Nigeria","",7.555774591,9.521775592,TRUE,"Sammaz 15","NPK",5374,15,NA,7,12,"2017",2017-06-01,2017-11-01,153,"Carob",0.15,0.07,0.12,4449.17178733221,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1175.77864146233
"3504","7.555774591-9.521775592","doi_10.25502_pakr-y904_d","Nigeria","",7.555774591,9.521775592,TRUE,"Sammaz 15","NPK",4718,11,NA,9,18,"2017",2017-06-01,2017-11-01,153,"Carob",0.11,0.09,0.18,4705.23069382566,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1175.77864146233
"3505","7.555774591-9.521775592","doi_10.25502_pakr-y904_d","Nigeria","",7.555774591,9.521775592,TRUE,"Sammaz 15","NP",5416,14,NA,14,0,"2017",2017-06-01,2017-11-01,153,"Carob",0.14,0.14,0,4577.42925276164,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1175.77864146233
"3506","7.563742399-9.544978216","doi_10.25502_pakr-y904_d","Nigeria","",7.563742399,9.544978216,TRUE,"Sammaz 15","Control",2096,0,NA,0,0,"2017",2017-06-01,2017-11-01,153,"Carob",0,0,0,1540.40425288542,9778,48.2000007629395,9.19999980926514,60.5999984741211,2017,1175.77864146233
"3507","7.563742399-9.544978216","doi_10.25502_pakr-y904_d","Nigeria","",7.563742399,9.544978216,TRUE,"Sammaz 15","NPK",2565,15,NA,7,12,"2017",2017-06-01,2017-11-01,153,"Carob",0.15,0.07,0.12,2716.68253543982,9778,48.2000007629395,9.19999980926514,60.5999984741211,2017,1175.77864146233
"3508","7.563742399-9.544978216","doi_10.25502_pakr-y904_d","Nigeria","",7.563742399,9.544978216,TRUE,"Sammaz 15","NPK",2613,11,NA,9,18,"2017",2017-06-01,2017-11-01,153,"Carob",0.11,0.09,0.18,2915.5627558935,9778,48.2000007629395,9.19999980926514,60.5999984741211,2017,1175.77864146233
"3509","7.563742399-9.544978216","doi_10.25502_pakr-y904_d","Nigeria","",7.563742399,9.544978216,TRUE,"Sammaz 15","NP",2706,14,NA,14,0,"2017",2017-06-01,2017-11-01,153,"Carob",0.14,0.14,0,2800.16030029847,9778,48.2000007629395,9.19999980926514,60.5999984741211,2017,1175.77864146233
"3510","7.564710937-9.53634109","doi_10.25502_pakr-y904_d","Nigeria","",7.564710937,9.53634109,TRUE,"Sammaz 15","Control",2337,0,NA,0,0,"2017",2017-06-01,2017-11-01,153,"Carob",0,0,0,1511.26670539709,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1175.77864146233
"3511","7.564710937-9.53634109","doi_10.25502_pakr-y904_d","Nigeria","",7.564710937,9.53634109,TRUE,"Sammaz 15","NPK",2626,15,NA,7,12,"2017",2017-06-01,2017-11-01,153,"Carob",0.15,0.07,0.12,2670.40202900402,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1175.77864146233
"3512","7.564710937-9.53634109","doi_10.25502_pakr-y904_d","Nigeria","",7.564710937,9.53634109,TRUE,"Sammaz 15","NPK",2614,11,NA,9,18,"2017",2017-06-01,2017-11-01,153,"Carob",0.11,0.09,0.18,2866.59865697522,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1175.77864146233
"3513","7.564710937-9.53634109","doi_10.25502_pakr-y904_d","Nigeria","",7.564710937,9.53634109,TRUE,"Sammaz 15","NP",2181,14,NA,14,0,"2017",2017-06-01,2017-11-01,153,"Carob",0.14,0.14,0,2747.82857338034,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1175.77864146233
"3514","7.56681991-9.52915491","doi_10.25502_pakr-y904_d","Nigeria","",7.56681991,9.52915491,TRUE,"Sammaz 15","Control",2385,0,NA,0,0,"2017",2017-06-01,2017-11-01,153,"Carob",0,0,0,1595.74632801304,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1175.77864146233
"3515","7.56681991-9.52915491","doi_10.25502_pakr-y904_d","Nigeria","",7.56681991,9.52915491,TRUE,"Sammaz 15","NPK",2842,15,NA,7,12,"2017",2017-06-01,2017-11-01,153,"Carob",0.15,0.07,0.12,2786.12449329916,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1175.77864146233
"3516","7.56681991-9.52915491","doi_10.25502_pakr-y904_d","Nigeria","",7.56681991,9.52915491,TRUE,"Sammaz 15","NPK",2560,11,NA,9,18,"2017",2017-06-01,2017-11-01,153,"Carob",0.11,0.09,0.18,2986.80115057524,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1175.77864146233
"3517","7.56681991-9.52915491","doi_10.25502_pakr-y904_d","Nigeria","",7.56681991,9.52915491,TRUE,"Sammaz 15","NP",2518,14,NA,14,0,"2017",2017-06-01,2017-11-01,153,"Carob",0.14,0.14,0,2867.58830154452,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1175.77864146233
"3518","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,1996,799.604443311691
"3519","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,2001,777.11496591568
"3520","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,2004,923.127056360245
"3521","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,2013,700.869952440262
"3522","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,2003,820.763763189316
"3523","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,2006,749.201247930527
"3524","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,2005,743.953891277313
"3525","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,2000,765.085911631584
"3526","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,2009,800.966814041138
"3527","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,1995,745.976672649384
"3528","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,1998,843.06135392189
"3529","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,2007,801.469544649124
"3530","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,2011,690.454297542572
"3531","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,2016,750.627174377441
"3532","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,2002,751.491941452026
"3533","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,1997,899.220071792603
"3534","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,2014,671.037032842636
"3535","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,2012,854.377380251884
"3536","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,2008,789.610360622406
"3537","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,2010,801.221000432968
"3538","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,1999,719.007866859436
"3539","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,1994,703.478667020798
"3540","7.57-11.17","doi_10.25502_20180730_1112_MA","Nigeria",NA,7.57,11.17,FALSE,"8766-12","NPK",6766.60053527981,120,2,60,60,"1994",1994-05-01,1994-08-29,120,"ITTA-Genetic-Camila",1.2,0.6,0.6,5601.78703658488,10395,31.1000003814697,4.30000019073486,113.5,2015,676.542529821396
"3541","7.572537447-9.528613061","doi_10.25502_pakr-y904_d","Nigeria","",7.572537447,9.528613061,TRUE,"Sammaz 15","Control",2465,0,NA,0,0,"2017",2017-06-01,2017-11-01,153,"Carob",0,0,0,1638.45102295856,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1175.77864146233
"3542","7.572537447-9.528613061","doi_10.25502_pakr-y904_d","Nigeria","",7.572537447,9.528613061,TRUE,"Sammaz 15","NPK",2876,15,NA,7,12,"2017",2017-06-01,2017-11-01,153,"Carob",0.15,0.07,0.12,2844.58082531963,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1175.77864146233
"3543","7.572537447-9.528613061","doi_10.25502_pakr-y904_d","Nigeria","",7.572537447,9.528613061,TRUE,"Sammaz 15","NPK",2391,11,NA,9,18,"2017",2017-06-01,2017-11-01,153,"Carob",0.11,0.09,0.18,3047.66991897367,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1175.77864146233
"3544","7.572537447-9.528613061","doi_10.25502_pakr-y904_d","Nigeria","",7.572537447,9.528613061,TRUE,"Sammaz 15","NP",2861,14,NA,14,0,"2017",2017-06-01,2017-11-01,153,"Carob",0.14,0.14,0,2928.52361148575,9741,50.7000007629395,9.30000019073486,59.2999992370605,2017,1175.77864146233
"3545","7.617127531-8.821911317","doi_10.25502_pakr-y904_d","Nigeria","",7.617127531,8.821911317,TRUE,"Sammaz 15","Control",1401,0,NA,0,0,"2017",2017-06-01,2017-11-01,153,"Carob",0,0,0,1043.90105037581,9042,52.7000007629395,8,58.2999992370605,2017,1042.89043140411
"3546","7.617127531-8.821911317","doi_10.25502_pakr-y904_d","Nigeria","",7.617127531,8.821911317,TRUE,"Sammaz 15","NPK",1638,15,NA,7,12,"2017",2017-06-01,2017-11-01,153,"Carob",0.15,0.07,0.12,2037.31367220834,9042,52.7000007629395,8,58.2999992370605,2017,1042.89043140411
"3547","7.617127531-8.821911317","doi_10.25502_pakr-y904_d","Nigeria","",7.617127531,8.821911317,TRUE,"Sammaz 15","NPK",1377,11,NA,9,18,"2017",2017-06-01,2017-11-01,153,"Carob",0.11,0.09,0.18,2210.15021591372,9042,52.7000007629395,8,58.2999992370605,2017,1042.89043140411
"3548","7.617127531-8.821911317","doi_10.25502_pakr-y904_d","Nigeria","",7.617127531,8.821911317,TRUE,"Sammaz 15","NP",2461,14,NA,14,0,"2017",2017-06-01,2017-11-01,153,"Carob",0.14,0.14,0,2108.02926007447,9042,52.7000007629395,8,58.2999992370605,2017,1042.89043140411
"3549","7.6207063-12.5630825","doi_10.25502_RGB5-GA15_D","Nigeria","",7.6207063,12.5630825,TRUE,"Sammaz 15","NPK",1532,15,NA,7,12,"2017",2017-06-01,2017-11-01,153,"Carob",0.15,0.07,0.12,2076.42965127084,10140,28.2999992370605,4,121.300003051758,2017,673.486795783043
"3550","7.6207063-12.5630825","doi_10.25502_RGB5-GA15_D","Nigeria","",7.6207063,12.5630825,TRUE,"Sammaz 15","NPK",2903,11,NA,9,18,"2017",2017-06-01,2017-11-01,153,"Carob",0.11,0.09,0.18,2261.29486007166,10140,28.2999992370605,4,121.300003051758,2017,673.486795783043
"3551","7.6207063-12.5630825","doi_10.25502_RGB5-GA15_D","Nigeria","",7.6207063,12.5630825,TRUE,"Sammaz 15","NP",2079,14,NA,14,0,"2017",2017-06-01,2017-11-01,153,"Carob",0.14,0.14,0,2202.84792423693,10140,28.2999992370605,4,121.300003051758,2017,673.486795783043
"3552","7.6207063-12.5630825","doi_10.25502_RGB5-GA15_D","Nigeria","",7.6207063,12.5630825,TRUE,"Sammaz 15","NPK",2777,15,NA,7,12,"2017",2017-06-01,2017-11-01,153,"Carob",0.15,0.07,0.12,2076.42965127084,10140,28.2999992370605,4,121.300003051758,2017,673.486795783043
"3553","7.6207063-12.5630825","doi_10.25502_RGB5-GA15_D","Nigeria","",7.6207063,12.5630825,TRUE,"Sammaz 15","Control",582,0,NA,0,0,"2017",2017-06-01,2017-11-01,153,"Carob",0,0,0,1017.39859912096,10140,28.2999992370605,4,121.300003051758,2017,673.486795783043
"3554","7.6207063-12.5630825","doi_10.25502_RGB5-GA15_D","Nigeria","",7.6207063,12.5630825,TRUE,"Sammaz 15","NPK",3120,15,NA,7,12,"2017",2017-06-01,2017-11-01,153,"Carob",0.15,0.07,0.12,2076.42965127084,10140,28.2999992370605,4,121.300003051758,2017,673.486795783043
"3555","7.6207063-12.5630825","doi_10.25502_RGB5-GA15_D","Nigeria","",7.6207063,12.5630825,TRUE,"Sammaz 15","Control",2631,0,NA,0,0,"2017",2017-06-01,2017-11-01,153,"Carob",0,0,0,1017.39859912096,10140,28.2999992370605,4,121.300003051758,2017,673.486795783043
"3556","7.6207063-12.5630825","doi_10.25502_RGB5-GA15_D","Nigeria","",7.6207063,12.5630825,TRUE,"Sammaz 15","NPK",2333,15,NA,7,12,"2017",2017-06-01,2017-11-01,153,"Carob",0.15,0.07,0.12,2076.42965127084,10140,28.2999992370605,4,121.300003051758,2017,673.486795783043
"3557","7.6207063-12.5630825","doi_10.25502_RGB5-GA15_D","Nigeria","",7.6207063,12.5630825,TRUE,"Sammaz 15","Control",1414,0,NA,0,0,"2017",2017-06-01,2017-11-01,153,"Carob",0,0,0,1017.39859912096,10140,28.2999992370605,4,121.300003051758,2017,673.486795783043
"3558","7.6207063-12.5630825","doi_10.25502_RGB5-GA15_D","Nigeria","",7.6207063,12.5630825,TRUE,"Sammaz 15","NPK",2177,11,NA,9,18,"2017",2017-06-01,2017-11-01,153,"Carob",0.11,0.09,0.18,2261.29486007166,10140,28.2999992370605,4,121.300003051758,2017,673.486795783043
"3559","7.6207063-12.5630825","doi_10.25502_RGB5-GA15_D","Nigeria","",7.6207063,12.5630825,TRUE,"Sammaz 15","NP",2832,14,NA,14,0,"2017",2017-06-01,2017-11-01,153,"Carob",0.14,0.14,0,2202.84792423693,10140,28.2999992370605,4,121.300003051758,2017,673.486795783043
"3560","7.6207063-12.5630825","doi_10.25502_RGB5-GA15_D","Nigeria","",7.6207063,12.5630825,TRUE,"Sammaz 15","NPK",1815,15,NA,7,12,"2017",2017-06-01,2017-11-01,153,"Carob",0.15,0.07,0.12,2076.42965127084,10140,28.2999992370605,4,121.300003051758,2017,673.486795783043
"3561","7.6207063-12.5630825","doi_10.25502_RGB5-GA15_D","Nigeria","",7.6207063,12.5630825,TRUE,"Sammaz 15","Control",1279,0,NA,0,0,"2017",2017-06-01,2017-11-01,153,"Carob",0,0,0,1017.39859912096,10140,28.2999992370605,4,121.300003051758,2017,673.486795783043
"3562","7.6207063-12.5630825","doi_10.25502_RGB5-GA15_D","Nigeria","",7.6207063,12.5630825,TRUE,"Sammaz 15","NPK",2857,11,NA,9,18,"2017",2017-06-01,2017-11-01,153,"Carob",0.11,0.09,0.18,2261.29486007166,10140,28.2999992370605,4,121.300003051758,2017,673.486795783043
"3563","7.6207063-12.5630825","doi_10.25502_RGB5-GA15_D","Nigeria","",7.6207063,12.5630825,TRUE,"Sammaz 15","NP",3333,14,NA,14,0,"2017",2017-06-01,2017-11-01,153,"Carob",0.14,0.14,0,2202.84792423693,10140,28.2999992370605,4,121.300003051758,2017,673.486795783043
"3564","7.6207063-12.5630825","doi_10.25502_RGB5-GA15_D","Nigeria","",7.6207063,12.5630825,TRUE,"Sammaz 15","Control",579,0,NA,0,0,"2017",2017-06-01,2017-11-01,153,"Carob",0,0,0,1017.39859912096,10140,28.2999992370605,4,121.300003051758,2017,673.486795783043
"3565","7.6207063-12.5630825","doi_10.25502_RGB5-GA15_D","Nigeria","",7.6207063,12.5630825,TRUE,"Sammaz 15","NP",1127,14,NA,14,0,"2017",2017-06-01,2017-11-01,153,"Carob",0.14,0.14,0,2202.84792423693,10140,28.2999992370605,4,121.300003051758,2017,673.486795783043
"3566","7.6207063-12.5630825","doi_10.25502_RGB5-GA15_D","Nigeria","",7.6207063,12.5630825,TRUE,"Sammaz 15","NPK",2550,15,NA,7,12,"2017",2017-06-01,2017-11-01,153,"Carob",0.15,0.07,0.12,2076.42965127084,10140,28.2999992370605,4,121.300003051758,2017,673.486795783043
"3567","7.6207063-12.5630825","doi_10.25502_RGB5-GA15_D","Nigeria","",7.6207063,12.5630825,TRUE,"Sammaz 15","Control",1477,0,NA,0,0,"2017",2017-06-01,2017-11-01,153,"Carob",0,0,0,1017.39859912096,10140,28.2999992370605,4,121.300003051758,2017,673.486795783043
